rank	domain	rank_bucket	https_url	dns_success	main_commit_success	main_http_status	main_commit_latency_ms	domcontentloaded	domcontentloaded_latency_ms	subresource_failed_count	warning_count	policy_exclusion_reason	hard_failure_reason	reachable	audit_timestamp
1172	google.co.jp	rank_1001_100000	https://google.co.jp/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://google.co.jp/
Call log:
  - navigating to ""https://google.co.jp/"", waiting until ""commit""
"	False	2026-08-28T08:21:17Z
1173	xhamster2.com	rank_1001_100000	https://xhamster2.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_RESET at https://xhamster2.com/
Call log:
  - navigating to ""https://xhamster2.com/"", waiting until ""commit""
"	False	2026-08-28T08:21:17Z
1174	cam.ac.uk	rank_1001_100000	https://cam.ac.uk/	True	True	200	2057	False	0	0	1			True	2026-08-28T08:21:17Z
1175	psychologytoday.com	rank_1001_100000	https://psychologytoday.com/	True	True	200	3684	True	10050	0	0			True	2026-08-28T08:21:17Z
1176	t-bank-app.ru	rank_1001_100000	https://t-bank-app.ru/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://t-bank-app.ru/
Call log:
  - navigating to ""https://t-bank-app.ru/"", waiting until ""commit""
"	False	2026-08-28T08:21:17Z
1177	waze.com	rank_1001_100000	https://waze.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://waze.com/
Call log:
  - navigating to ""https://waze.com/"", waiting until ""commit""
"	False	2026-08-28T08:21:38Z
1178	hotpepper.jp	rank_1001_100000	https://hotpepper.jp/	True	True	200	2518	True	10831	1	1			True	2026-08-28T08:21:38Z
1179	megafon.ru	rank_1001_100000	https://megafon.ru/	True	True	200	5345	False	0	0	1			True	2026-08-28T08:21:38Z
1180	tabor.ru	rank_1001_100000	https://tabor.ru/	True	True	200	2519	True	10486	0	0			True	2026-08-28T08:21:38Z
1181	jw.org	rank_1001_100000	https://jw.org/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://jw.org/
Call log:
  - navigating to ""https://jw.org/"", waiting until ""commit""
"	False	2026-08-28T08:21:38Z
1182	admin.ch	rank_1001_100000	https://admin.ch/	True	True	200	3185	True	3774	0	0			True	2026-08-28T08:21:38Z
1183	tbs.co.jp	rank_1001_100000	https://tbs.co.jp/	True	False	404	486	False	0	0	0		RuntimeError:unacceptable_main_http_status:404	False	2026-08-28T08:21:38Z
1184	fb.me	rank_1001_100000	https://fb.me/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_RESET at https://fb.me/
Call log:
  - navigating to ""https://fb.me/"", waiting until ""commit""
"	False	2026-08-28T08:21:38Z
1185	itmedia.co.jp	rank_1001_100000	https://itmedia.co.jp/	True	True	200	2219	False	0	0	1			True	2026-08-28T08:22:00Z
1186	spankbang.com	rank_1001_100000	https://spankbang.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://spankbang.com/
Call log:
  - navigating to ""https://spankbang.com/"", waiting until ""commit""
"	False	2026-08-28T08:22:00Z
1187	namu.wiki	rank_1001_100000	https://namu.wiki/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://namu.wiki/
Call log:
  - navigating to ""https://namu.wiki/"", waiting until ""commit""
"	False	2026-08-28T08:22:00Z
1188	dmm.co.jp	rank_1001_100000	https://dmm.co.jp/	True	True	200	4333	True	4334	2	1			True	2026-08-28T08:22:00Z
1189	leboncoin.fr	rank_1001_100000	https://leboncoin.fr/	True	False	403	2656	False	0	0	0		RuntimeError:unacceptable_main_http_status:403	False	2026-08-28T08:22:00Z
1190	inven.co.kr	rank_1001_100000	https://inven.co.kr/	True	True	200	3253	False	0	0	1			True	2026-08-28T08:22:00Z
1191	elconfidencial.com	rank_1001_100000	https://elconfidencial.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://elconfidencial.com/
Call log:
  - navigating to ""https://elconfidencial.com/"", waiting until ""commit""
"	False	2026-08-28T08:22:00Z
1192	huggingface.co	rank_1001_100000	https://huggingface.co/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_RESET at https://huggingface.co/
Call log:
  - navigating to ""https://huggingface.co/"", waiting until ""commit""
"	False	2026-08-28T08:22:00Z
1193	aftonbladet.se	rank_1001_100000	https://aftonbladet.se/	True	True	200	2917	True	5282	0	0			True	2026-08-28T08:22:21Z
1194	nu.nl	rank_1001_100000	https://nu.nl/	True	True	200	2598	True	5540	0	0			True	2026-08-28T08:22:21Z
1195	ad.nl	rank_1001_100000	https://ad.nl/	True	True	200	4552	True	9958	1	1			True	2026-08-28T08:22:21Z
1196	vnexpress.net	rank_1001_100000	https://vnexpress.net/	True	True	200	2212	True	12005	5	1			True	2026-08-28T08:22:21Z
1197	indiamart.com	rank_1001_100000	https://indiamart.com/	True	False	429	1632	False	0	0	0		RuntimeError:unacceptable_main_http_status:429	False	2026-08-28T08:22:21Z
1198	rule34.xxx	rank_1001_100000	https://rule34.xxx/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://rule34.xxx/
Call log:
  - navigating to ""https://rule34.xxx/"", waiting until ""commit""
"	False	2026-08-28T08:22:21Z
1199	phncdn.com	rank_1001_100000	https://phncdn.com/	False	False	0	0	False	0	0	0		dns_failure:gaierror	False	2026-08-28T08:22:21Z
1200	sf-cloud.ru	rank_1001_100000	https://sf-cloud.ru/	False	False	0	0	False	0	0	0		dns_failure:gaierror	False	2026-08-28T08:22:21Z
1201	service-now.com	rank_1001_100000	https://service-now.com/	True	False	403	3888	False	0	0	0		RuntimeError:unacceptable_main_http_status:403	False	2026-08-28T08:22:42Z
1202	bmj.com	rank_1001_100000	https://bmj.com/	True	False	403	1751	False	0	0	0		RuntimeError:unacceptable_main_http_status:403	False	2026-08-28T08:22:42Z
1203	pornpics.com	rank_1001_100000	https://pornpics.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://pornpics.com/
Call log:
  - navigating to ""https://pornpics.com/"", waiting until ""commit""
"	False	2026-08-28T08:22:42Z
1204	rightmove.co.uk	rank_1001_100000	https://rightmove.co.uk/	True	True	200	2675	True	4707	0	0			True	2026-08-28T08:22:42Z
1205	dns.cn	rank_1001_100000	https://dns.cn/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://dns.cn/
Call log:
  - navigating to ""https://dns.cn/"", waiting until ""commit""
"	False	2026-08-28T08:22:42Z
1206	tinkoff.ru	rank_1001_100000	https://tinkoff.ru/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://tinkoff.ru/
Call log:
  - navigating to ""https://tinkoff.ru/"", waiting until ""commit""
"	False	2026-08-28T08:22:42Z
1207	donga.com	rank_1001_100000	https://donga.com/	True	True	200	711	False	0	0	1			True	2026-08-28T08:22:42Z
1208	janitorai.com	rank_1001_100000	https://janitorai.com/	True	False	403	480	False	0	0	0		RuntimeError:unacceptable_main_http_status:403	False	2026-08-28T08:22:42Z
1209	supabase.co	rank_1001_100000	https://supabase.co/	True	True	200	971	True	1898	26	1			True	2026-08-28T08:23:03Z
1210	biomedcentral.com	rank_1001_100000	https://biomedcentral.com/	True	True	200	5995	True	6154	0	0			True	2026-08-28T08:23:03Z
1211	dcinside.com	rank_1001_100000	https://dcinside.com/	True	True	200	2215	False	0	0	1			True	2026-08-28T08:23:03Z
1212	lequipe.fr	rank_1001_100000	https://lequipe.fr/	True	True	200	4086	True	6768	0	0			True	2026-08-28T08:23:03Z
1213	vg.no	rank_1001_100000	https://vg.no/	True	True	200	2363	True	5271	0	0			True	2026-08-28T08:23:03Z
1214	xhopen.com	rank_1001_100000	https://xhopen.com/	True	True	200	2426	True	6655	2	1			True	2026-08-28T08:23:03Z
1215	boyfriendtv.com	rank_1001_100000	https://boyfriendtv.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://boyfriendtv.com/
Call log:
  - navigating to ""https://boyfriendtv.com/"", waiting until ""commit""
"	False	2026-08-28T08:23:03Z
1216	marktplaats.nl	rank_1001_100000	https://marktplaats.nl/	True	True	200	3109	True	8079	1	1			True	2026-08-28T08:23:03Z
1217	acesso.gov.br	rank_1001_100000	https://acesso.gov.br/	True	True	200	3587	False	0	0	1			True	2026-08-28T08:23:24Z
1218	siemens.com	rank_1001_100000	https://siemens.com/	True	False	405	919	False	0	0	0		RuntimeError:unacceptable_main_http_status:405	False	2026-08-28T08:23:24Z
1219	icanhazip.com	rank_1001_100000	https://icanhazip.com/	True	True	200	1077	True	1082	0	0			True	2026-08-28T08:23:24Z
1220	lichess.org	rank_1001_100000	https://lichess.org/	True	True	200	1993	True	5586	0	0			True	2026-08-28T08:23:24Z
1221	remove.bg	rank_1001_100000	https://remove.bg/	True	True	200	1590	False	0	0	1			True	2026-08-28T08:23:24Z
1222	meesho.com	rank_1001_100000	https://meesho.com/	True	False	403	3779	False	0	0	0		RuntimeError:unacceptable_main_http_status:403	False	2026-08-28T08:23:24Z
1223	technorail.com	rank_1001_100000	https://technorail.com/	True	False	0	0	False	0	0	0		"Error:Page.goto: net::ERR_CONNECTION_REFUSED at https://technorail.com/
Call log:
  - navigating to ""https://technorail.com/"", waiting until ""commit""
"	False	2026-08-28T08:23:24Z
1224	xhamster1.desi	rank_1001_100000	https://xhamster1.desi/	True	True	200	1050	True	7984	0	0			True	2026-08-28T08:23:24Z
